Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A18009_001
06037117301,14000US06037117301,Census Tract 1173.01,"Census Tract 1173.01, Los Angeles County, California",ca,140,0,ACSSF,3987,,,,,6,37,,,,117301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3153
06037117302,14000US06037117302,Census Tract 1173.02,"Census Tract 1173.02, Los Angeles County, California",ca,140,0,ACSSF,3988,,,,,6,37,,,,117302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1888
06037117303,14000US06037117303,Census Tract 1173.03,"Census Tract 1173.03, Los Angeles County, California",ca,140,0,ACSSF,3989,,,,,6,37,,,,117303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2051
06037117404,14000US06037117404,Census Tract 1174.04,"Census Tract 1174.04, Los Angeles County, California",ca,140,0,ACSSF,3990,,,,,6,37,,,,117404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2088
06037117405,14000US06037117405,Census Tract 1174.05,"Census Tract 1174.05, Los Angeles County, California",ca,140,0,ACSSF,3991,,,,,6,37,,,,117405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345
06037117407,14000US06037117407,Census Tract 1174.07,"Census Tract 1174.07, Los Angeles County, California",ca,140,0,ACSSF,3992,,,,,6,37,,,,117407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304
06037117408,14000US06037117408,Census Tract 1174.08,"Census Tract 1174.08, Los Angeles County, California",ca,140,0,ACSSF,3993,,,,,6,37,,,,117408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1217
06037117510,14000US06037117510,Census Tract 1175.10,"Census Tract 1175.10, Los Angeles County, California",ca,140,0,ACSSF,3994,,,,,6,37,,,,117510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450
06037117520,14000US06037117520,Census Tract 1175.20,"Census Tract 1175.20, Los Angeles County, California",ca,140,0,ACSSF,3995,,,,,6,37,,,,117520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306
06037117530,14000US06037117530,Census Tract 1175.30,"Census Tract 1175.30, Los Angeles County, California",ca,140,0,ACSSF,3996,,,,,6,37,,,,117530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1423
06037119001,14000US06037119001,Census Tract 1190.01,"Census Tract 1190.01, Los Angeles County, California",ca,140,0,ACSSF,3997,,,,,6,37,,,,119001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2378
06037119002,14000US06037119002,Census Tract 1190.02,"Census Tract 1190.02, Los Angeles County, California",ca,140,0,ACSSF,3998,,,,,6,37,,,,119002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748
06037119201,14000US06037119201,Census Tract 1192.01,"Census Tract 1192.01, Los Angeles County, California",ca,140,0,ACSSF,3999,,,,,6,37,,,,119201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2246
06037119202,14000US06037119202,Census Tract 1192.02,"Census Tract 1192.02, Los Angeles County, California",ca,140,0,ACSSF,4000,,,,,6,37,,,,119202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284
06037119310,14000US06037119310,Census Tract 1193.10,"Census Tract 1193.10, Los Angeles County, California",ca,140,0,ACSSF,4001,,,,,6,37,,,,119310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1648
06037119320,14000US06037119320,Census Tract 1193.20,"Census Tract 1193.20, Los Angeles County, California",ca,140,0,ACSSF,4002,,,,,6,37,,,,119320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1846
06037119340,14000US06037119340,Census Tract 1193.40,"Census Tract 1193.40, Los Angeles County, California",ca,140,0,ACSSF,4003,,,,,6,37,,,,119340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342
06037119341,14000US06037119341,Census Tract 1193.41,"Census Tract 1193.41, Los Angeles County, California",ca,140,0,ACSSF,4004,,,,,6,37,,,,119341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1355
06037119342,14000US06037119342,Census Tract 1193.42,"Census Tract 1193.42, Los Angeles County, California",ca,140,0,ACSSF,4005,,,,,6,37,,,,119342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1676
06037119400,14000US06037119400,Census Tract 1194,"Census Tract 1194, Los Angeles County, California",ca,140,0,ACSSF,4006,,,,,6,37,,,,119400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2135
06037119700,14000US06037119700,Census Tract 1197,"Census Tract 1197, Los Angeles County, California",ca,140,0,ACSSF,4007,,,,,6,37,,,,119700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830
06037119800,14000US06037119800,Census Tract 1198,"Census Tract 1198, Los Angeles County, California",ca,140,0,ACSSF,4008,,,,,6,37,,,,119800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650
06037119900,14000US06037119900,Census Tract 1199,"Census Tract 1199, Los Angeles County, California",ca,140,0,ACSSF,4009,,,,,6,37,,,,119900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453
06037120010,14000US06037120010,Census Tract 1200.10,"Census Tract 1200.10, Los Angeles County, California",ca,140,0,ACSSF,4010,,,,,6,37,,,,120010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1564
06037120020,14000US06037120020,Census Tract 1200.20,"Census Tract 1200.20, Los Angeles County, California",ca,140,0,ACSSF,4011,,,,,6,37,,,,120020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205
06037120030,14000US06037120030,Census Tract 1200.30,"Census Tract 1200.30, Los Angeles County, California",ca,140,0,ACSSF,4012,,,,,6,37,,,,120030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140
06037120103,14000US06037120103,Census Tract 1201.03,"Census Tract 1201.03, Los Angeles County, California",ca,140,0,ACSSF,4013,,,,,6,37,,,,120103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298
06037120104,14000US06037120104,Census Tract 1201.04,"Census Tract 1201.04, Los Angeles County, California",ca,140,0,ACSSF,4014,,,,,6,37,,,,120104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350
06037120105,14000US06037120105,Census Tract 1201.05,"Census Tract 1201.05, Los Angeles County, California",ca,140,0,ACSSF,4015,,,,,6,37,,,,120105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198
06037120106,14000US06037120106,Census Tract 1201.06,"Census Tract 1201.06, Los Angeles County, California",ca,140,0,ACSSF,4016,,,,,6,37,,,,120106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240
06037120107,14000US06037120107,Census Tract 1201.07,"Census Tract 1201.07, Los Angeles County, California",ca,140,0,ACSSF,4017,,,,,6,37,,,,120107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249
06037120108,14000US06037120108,Census Tract 1201.08,"Census Tract 1201.08, Los Angeles County, California",ca,140,0,ACSSF,4018,,,,,6,37,,,,120108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1226
06037120300,14000US06037120300,Census Tract 1203,"Census Tract 1203, Los Angeles County, California",ca,140,0,ACSSF,4019,,,,,6,37,,,,120300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495
06037120400,14000US06037120400,Census Tract 1204,"Census Tract 1204, Los Angeles County, California",ca,140,0,ACSSF,4020,,,,,6,37,,,,120400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1356
06037121010,14000US06037121010,Census Tract 1210.10,"Census Tract 1210.10, Los Angeles County, California",ca,140,0,ACSSF,4021,,,,,6,37,,,,121010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323
06037121020,14000US06037121020,Census Tract 1210.20,"Census Tract 1210.20, Los Angeles County, California",ca,140,0,ACSSF,4022,,,,,6,37,,,,121020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1508
06037121101,14000US06037121101,Census Tract 1211.01,"Census Tract 1211.01, Los Angeles County, California",ca,140,0,ACSSF,4023,,,,,6,37,,,,121101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284
06037121102,14000US06037121102,Census Tract 1211.02,"Census Tract 1211.02, Los Angeles County, California",ca,140,0,ACSSF,4024,,,,,6,37,,,,121102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1913
06037121210,14000US06037121210,Census Tract 1212.10,"Census Tract 1212.10, Los Angeles County, California",ca,140,0,ACSSF,4025,,,,,6,37,,,,121210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285
06037121221,14000US06037121221,Census Tract 1212.21,"Census Tract 1212.21, Los Angeles County, California",ca,140,0,ACSSF,4026,,,,,6,37,,,,121221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1888
06037121222,14000US06037121222,Census Tract 1212.22,"Census Tract 1212.22, Los Angeles County, California",ca,140,0,ACSSF,4027,,,,,6,37,,,,121222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462
06037121600,14000US06037121600,Census Tract 1216,"Census Tract 1216, Los Angeles County, California",ca,140,0,ACSSF,4028,,,,,6,37,,,,121600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2215
06037121801,14000US06037121801,Census Tract 1218.01,"Census Tract 1218.01, Los Angeles County, California",ca,140,0,ACSSF,4029,,,,,6,37,,,,121801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454
06037121802,14000US06037121802,Census Tract 1218.02,"Census Tract 1218.02, Los Angeles County, California",ca,140,0,ACSSF,4030,,,,,6,37,,,,121802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728
06037121900,14000US06037121900,Census Tract 1219,"Census Tract 1219, Los Angeles County, California",ca,140,0,ACSSF,4031,,,,,6,37,,,,121900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1412
06037122000,14000US06037122000,Census Tract 1220,"Census Tract 1220, Los Angeles County, California",ca,140,0,ACSSF,4032,,,,,6,37,,,,122000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060
06037122120,14000US06037122120,Census Tract 1221.20,"Census Tract 1221.20, Los Angeles County, California",ca,140,0,ACSSF,4033,,,,,6,37,,,,122120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1492
06037122121,14000US06037122121,Census Tract 1221.21,"Census Tract 1221.21, Los Angeles County, California",ca,140,0,ACSSF,4034,,,,,6,37,,,,122121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247
06037122122,14000US06037122122,Census Tract 1221.22,"Census Tract 1221.22, Los Angeles County, California",ca,140,0,ACSSF,4035,,,,,6,37,,,,122122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1416
06037122200,14000US06037122200,Census Tract 1222,"Census Tract 1222, Los Angeles County, California",ca,140,0,ACSSF,4036,,,,,6,37,,,,122200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1571
06037122410,14000US06037122410,Census Tract 1224.10,"Census Tract 1224.10, Los Angeles County, California",ca,140,0,ACSSF,4037,,,,,6,37,,,,122410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325
06037122420,14000US06037122420,Census Tract 1224.20,"Census Tract 1224.20, Los Angeles County, California",ca,140,0,ACSSF,4038,,,,,6,37,,,,122420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1339
06037123010,14000US06037123010,Census Tract 1230.10,"Census Tract 1230.10, Los Angeles County, California",ca,140,0,ACSSF,4039,,,,,6,37,,,,123010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1355
06037123020,14000US06037123020,Census Tract 1230.20,"Census Tract 1230.20, Los Angeles County, California",ca,140,0,ACSSF,4040,,,,,6,37,,,,123020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426
06037123103,14000US06037123103,Census Tract 1231.03,"Census Tract 1231.03, Los Angeles County, California",ca,140,0,ACSSF,4041,,,,,6,37,,,,123103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1343
06037123104,14000US06037123104,Census Tract 1231.04,"Census Tract 1231.04, Los Angeles County, California",ca,140,0,ACSSF,4042,,,,,6,37,,,,123104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233
06037123203,14000US06037123203,Census Tract 1232.03,"Census Tract 1232.03, Los Angeles County, California",ca,140,0,ACSSF,4043,,,,,6,37,,,,123203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314
06037123204,14000US06037123204,Census Tract 1232.04,"Census Tract 1232.04, Los Angeles County, California",ca,140,0,ACSSF,4044,,,,,6,37,,,,123204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285
06037123205,14000US06037123205,Census Tract 1232.05,"Census Tract 1232.05, Los Angeles County, California",ca,140,0,ACSSF,4045,,,,,6,37,,,,123205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1329
06037123206,14000US06037123206,Census Tract 1232.06,"Census Tract 1232.06, Los Angeles County, California",ca,140,0,ACSSF,4046,,,,,6,37,,,,123206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1218
06037123301,14000US06037123301,Census Tract 1233.01,"Census Tract 1233.01, Los Angeles County, California",ca,140,0,ACSSF,4047,,,,,6,37,,,,123301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751
06037123303,14000US06037123303,Census Tract 1233.03,"Census Tract 1233.03, Los Angeles County, California",ca,140,0,ACSSF,4048,,,,,6,37,,,,123303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513
06037123304,14000US06037123304,Census Tract 1233.04,"Census Tract 1233.04, Los Angeles County, California",ca,140,0,ACSSF,4049,,,,,6,37,,,,123304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399
06037123410,14000US06037123410,Census Tract 1234.10,"Census Tract 1234.10, Los Angeles County, California",ca,140,0,ACSSF,4050,,,,,6,37,,,,123410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324
06037123420,14000US06037123420,Census Tract 1234.20,"Census Tract 1234.20, Los Angeles County, California",ca,140,0,ACSSF,4051,,,,,6,37,,,,123420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273
06037123510,14000US06037123510,Census Tract 1235.10,"Census Tract 1235.10, Los Angeles County, California",ca,140,0,ACSSF,4052,,,,,6,37,,,,123510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1279
06037123520,14000US06037123520,Census Tract 1235.20,"Census Tract 1235.20, Los Angeles County, California",ca,140,0,ACSSF,4053,,,,,6,37,,,,123520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1277
06037123601,14000US06037123601,Census Tract 1236.01,"Census Tract 1236.01, Los Angeles County, California",ca,140,0,ACSSF,4054,,,,,6,37,,,,123601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1443
06037123602,14000US06037123602,Census Tract 1236.02,"Census Tract 1236.02, Los Angeles County, California",ca,140,0,ACSSF,4055,,,,,6,37,,,,123602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1478
06037123700,14000US06037123700,Census Tract 1237,"Census Tract 1237, Los Angeles County, California",ca,140,0,ACSSF,4056,,,,,6,37,,,,123700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471
06037123800,14000US06037123800,Census Tract 1238,"Census Tract 1238, Los Angeles County, California",ca,140,0,ACSSF,4057,,,,,6,37,,,,123800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1518
06037123901,14000US06037123901,Census Tract 1239.01,"Census Tract 1239.01, Los Angeles County, California",ca,140,0,ACSSF,4058,,,,,6,37,,,,123901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502
06037123902,14000US06037123902,Census Tract 1239.02,"Census Tract 1239.02, Los Angeles County, California",ca,140,0,ACSSF,4059,,,,,6,37,,,,123902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1568
06037124000,14000US06037124000,Census Tract 1240,"Census Tract 1240, Los Angeles County, California",ca,140,0,ACSSF,4060,,,,,6,37,,,,124000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1679
06037124102,14000US06037124102,Census Tract 1241.02,"Census Tract 1241.02, Los Angeles County, California",ca,140,0,ACSSF,4061,,,,,6,37,,,,124102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1531
06037124103,14000US06037124103,Census Tract 1241.03,"Census Tract 1241.03, Los Angeles County, California",ca,140,0,ACSSF,4062,,,,,6,37,,,,124103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244
06037124104,14000US06037124104,Census Tract 1241.04,"Census Tract 1241.04, Los Angeles County, California",ca,140,0,ACSSF,4063,,,,,6,37,,,,124104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1286
06037124105,14000US06037124105,Census Tract 1241.05,"Census Tract 1241.05, Los Angeles County, California",ca,140,0,ACSSF,4064,,,,,6,37,,,,124105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313
06037124201,14000US06037124201,Census Tract 1242.01,"Census Tract 1242.01, Los Angeles County, California",ca,140,0,ACSSF,4065,,,,,6,37,,,,124201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446
06037124203,14000US06037124203,Census Tract 1242.03,"Census Tract 1242.03, Los Angeles County, California",ca,140,0,ACSSF,4066,,,,,6,37,,,,124203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377
06037124204,14000US06037124204,Census Tract 1242.04,"Census Tract 1242.04, Los Angeles County, California",ca,140,0,ACSSF,4067,,,,,6,37,,,,124204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330
06037124300,14000US06037124300,Census Tract 1243,"Census Tract 1243, Los Angeles County, California",ca,140,0,ACSSF,4068,,,,,6,37,,,,124300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216
06037124400,14000US06037124400,Census Tract 1244,"Census Tract 1244, Los Angeles County, California",ca,140,0,ACSSF,4069,,,,,6,37,,,,124400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419
06037124500,14000US06037124500,Census Tract 1245,"Census Tract 1245, Los Angeles County, California",ca,140,0,ACSSF,4070,,,,,6,37,,,,124500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1654
06037124600,14000US06037124600,Census Tract 1246,"Census Tract 1246, Los Angeles County, California",ca,140,0,ACSSF,4071,,,,,6,37,,,,124600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1788
06037124700,14000US06037124700,Census Tract 1247,"Census Tract 1247, Los Angeles County, California",ca,140,0,ACSSF,4072,,,,,6,37,,,,124700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1932
06037124902,14000US06037124902,Census Tract 1249.02,"Census Tract 1249.02, Los Angeles County, California",ca,140,0,ACSSF,4073,,,,,6,37,,,,124902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1480
06037124903,14000US06037124903,Census Tract 1249.03,"Census Tract 1249.03, Los Angeles County, California",ca,140,0,ACSSF,4074,,,,,6,37,,,,124903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641
06037125100,14000US06037125100,Census Tract 1251,"Census Tract 1251, Los Angeles County, California",ca,140,0,ACSSF,4075,,,,,6,37,,,,125100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1593
06037125200,14000US06037125200,Census Tract 1252,"Census Tract 1252, Los Angeles County, California",ca,140,0,ACSSF,4076,,,,,6,37,,,,125200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1561
06037125310,14000US06037125310,Census Tract 1253.10,"Census Tract 1253.10, Los Angeles County, California",ca,140,0,ACSSF,4077,,,,,6,37,,,,125310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1579
06037125320,14000US06037125320,Census Tract 1253.20,"Census Tract 1253.20, Los Angeles County, California",ca,140,0,ACSSF,4078,,,,,6,37,,,,125320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1607
06037125401,14000US06037125401,Census Tract 1254.01,"Census Tract 1254.01, Los Angeles County, California",ca,140,0,ACSSF,4079,,,,,6,37,,,,125401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820
06037125402,14000US06037125402,Census Tract 1254.02,"Census Tract 1254.02, Los Angeles County, California",ca,140,0,ACSSF,4080,,,,,6,37,,,,125402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1859
06037125501,14000US06037125501,Census Tract 1255.01,"Census Tract 1255.01, Los Angeles County, California",ca,140,0,ACSSF,4081,,,,,6,37,,,,125501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1530
06037125502,14000US06037125502,Census Tract 1255.02,"Census Tract 1255.02, Los Angeles County, California",ca,140,0,ACSSF,4082,,,,,6,37,,,,125502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1801
06037125600,14000US06037125600,Census Tract 1256,"Census Tract 1256, Los Angeles County, California",ca,140,0,ACSSF,4083,,,,,6,37,,,,125600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1568
06037127102,14000US06037127102,Census Tract 1271.02,"Census Tract 1271.02, Los Angeles County, California",ca,140,0,ACSSF,4084,,,,,6,37,,,,127102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351
06037127103,14000US06037127103,Census Tract 1271.03,"Census Tract 1271.03, Los Angeles County, California",ca,140,0,ACSSF,4085,,,,,6,37,,,,127103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1236
06037127104,14000US06037127104,Census Tract 1271.04,"Census Tract 1271.04, Los Angeles County, California",ca,140,0,ACSSF,4086,,,,,6,37,,,,127104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380
06037127210,14000US06037127210,Census Tract 1272.10,"Census Tract 1272.10, Los Angeles County, California",ca,140,0,ACSSF,4087,,,,,6,37,,,,127210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285
06037127220,14000US06037127220,Census Tract 1272.20,"Census Tract 1272.20, Los Angeles County, California",ca,140,0,ACSSF,4088,,,,,6,37,,,,127220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350
06037127300,14000US06037127300,Census Tract 1273,"Census Tract 1273, Los Angeles County, California",ca,140,0,ACSSF,4089,,,,,6,37,,,,127300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260
06037127400,14000US06037127400,Census Tract 1274,"Census Tract 1274, Los Angeles County, California",ca,140,0,ACSSF,4090,,,,,6,37,,,,127400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1356
06037127520,14000US06037127520,Census Tract 1275.20,"Census Tract 1275.20, Los Angeles County, California",ca,140,0,ACSSF,4091,,,,,6,37,,,,127520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181
06037127603,14000US06037127603,Census Tract 1276.03,"Census Tract 1276.03, Los Angeles County, California",ca,140,0,ACSSF,4092,,,,,6,37,,,,127603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330
06037127604,14000US06037127604,Census Tract 1276.04,"Census Tract 1276.04, Los Angeles County, California",ca,140,0,ACSSF,4093,,,,,6,37,,,,127604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251
06037127605,14000US06037127605,Census Tract 1276.05,"Census Tract 1276.05, Los Angeles County, California",ca,140,0,ACSSF,4094,,,,,6,37,,,,127605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535
06037127606,14000US06037127606,Census Tract 1276.06,"Census Tract 1276.06, Los Angeles County, California",ca,140,0,ACSSF,4095,,,,,6,37,,,,127606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1391
06037127711,14000US06037127711,Census Tract 1277.11,"Census Tract 1277.11, Los Angeles County, California",ca,140,0,ACSSF,4096,,,,,6,37,,,,127711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1457
06037127712,14000US06037127712,Census Tract 1277.12,"Census Tract 1277.12, Los Angeles County, California",ca,140,0,ACSSF,4097,,,,,6,37,,,,127712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294
06037127803,14000US06037127803,Census Tract 1278.03,"Census Tract 1278.03, Los Angeles County, California",ca,140,0,ACSSF,4098,,,,,6,37,,,,127803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438
06037127804,14000US06037127804,Census Tract 1278.04,"Census Tract 1278.04, Los Angeles County, California",ca,140,0,ACSSF,4099,,,,,6,37,,,,127804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378
06037127805,14000US06037127805,Census Tract 1278.05,"Census Tract 1278.05, Los Angeles County, California",ca,140,0,ACSSF,4100,,,,,6,37,,,,127805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261
06037127806,14000US06037127806,Census Tract 1278.06,"Census Tract 1278.06, Los Angeles County, California",ca,140,0,ACSSF,4101,,,,,6,37,,,,127806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188
06037127910,14000US06037127910,Census Tract 1279.10,"Census Tract 1279.10, Los Angeles County, California",ca,140,0,ACSSF,4102,,,,,6,37,,,,127910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1286
06037127920,14000US06037127920,Census Tract 1279.20,"Census Tract 1279.20, Los Angeles County, California",ca,140,0,ACSSF,4103,,,,,6,37,,,,127920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1476
